id,cluster,spatial_split
LFU_38451395,15,spatial_train
LFU_38460575,10,spatial_train
LFU_38461266,15,spatial_train
LFU_38461741,9,spatial_train
LFU_38470840,17,spatial_train
LFU_38470949,15,spatial_train
LFU_38471711,15,spatial_train
LFU_38480325,15,spatial_holdout
LFU_38481322,15,spatial_train
LFU_38490947,15,spatial_train
LFU_38500184,10,spatial_train
LFU_38501726,10,spatial_train
LFU_38501728,1,spatial_train
LFU_38501732,10,spatial_train
LFU_38501758,10,spatial_train
LFU_38511789,10,spatial_train
LFU_38515029,10,spatial_train
LFU_38521802,15,spatial_train
LFU_38521803,15,spatial_train
LFU_38525106,12,spatial_train
LFU_38530421,15,spatial_train
LFU_38532820,0,spatial_train
LFU_38532823,2,spatial_train
LFU_38532828,2,spatial_train
LFU_38532829,2,spatial_train
LFU_38532832,2,spatial_train
LFU_38532833,2,spatial_train
LFU_38532834,2,spatial_train
LFU_38532835,10,spatial_train
LFU_38532836,19,spatial_train
LFU_38532837,15,spatial_train
LFU_38539084,10,spatial_train
LFU_38539085,10,spatial_holdout
LFU_38539090,10,spatial_train
LFU_38539092,19,spatial_train
LFU_38539093,10,spatial_train
LFU_38540249,18,spatial_train
LFU_38549040,14,spatial_train
LFU_39423102,18,spatial_train
LFU_39423103,15,spatial_train
LFU_39431422,0,spatial_train
LFU_39431451,4,spatial_train
LFU_39431452,4,spatial_holdout
LFU_39441108,18,spatial_train
LFU_39441116,1,spatial_train
LFU_39441160,19,spatial_train
LFU_39441161,19,spatial_train
LFU_39441714,1,spatial_train
LFU_39451151,15,spatial_train
LFU_39451179,1,spatial_holdout
LFU_39451180,6,spatial_train
LFU_39451252,12,spatial_train
LFU_39451260,10,spatial_train
LFU_39451270,15,spatial_train
LFU_39451280,0,spatial_holdout
LFU_39461210,18,spatial_train
LFU_39461225,15,spatial_train
LFU_39461262,12,spatial_train
LFU_39461290,0,spatial_train
LFU_39471205,19,spatial_train
LFU_39471208,10,spatial_train
LFU_39476001,15,spatial_train
LFU_39481746,1,spatial_train
LFU_39486014,0,spatial_train
LFU_39490830,15,spatial_train
LFU_39496056,4,spatial_train
LFU_39496057,15,spatial_train
LFU_39506103,10,spatial_train
LFU_39511820,10,spatial_train
LFU_39521830,15,spatial_train
LFU_39521831,15,spatial_train
LFU_39530277,10,spatial_train
LFU_39532920,0,spatial_train
LFU_39532923,7,spatial_train
LFU_39536005,0,spatial_train
LFU_39539079,9,spatial_train
LFU_39539080,10,spatial_train
LFU_39549051,10,spatial_train
LFU_39549052,10,spatial_holdout
LFU_39549064,13,spatial_train
LFU_39549065,10,spatial_train
LFU_39549066,10,spatial_train
LFU_39549076,9,spatial_train
LFU_39549077,18,spatial_train
LFU_40431025,0,spatial_train
LFU_40441020,4,spatial_train
LFU_40441030,4,spatial_train
LFU_40476206,4,spatial_train
LFU_40476209,18,spatial_train
LFU_40490509,15,spatial_train
LFU_40496302,2,spatial_train
LFU_40496303,7,spatial_train
LFU_40496307,7,spatial_train
LFU_40496308,15,spatial_train
LFU_40496316,12,spatial_train
LFU_40496317,4,spatial_holdout
LFU_40506354,15,spatial_train
LFU_40506355,15,spatial_train
LFU_40525009,4,spatial_train
LFU_40525029,0,spatial_train
LFU_40536001,10,spatial_holdout
LFU_40536003,15,spatial_train
LFU_40536004,10,spatial_train
LFU_40536005,10,spatial_holdout
LFU_40536007,15,spatial_holdout
LFU_40536008,12,spatial_train
LFU_40546008,19,spatial_train
LFU_40546013,7,spatial_holdout
LFU_40546034,2,spatial_train
LFU_40546040,2,spatial_train
LFU_40546052,4,spatial_train
LFU_41448102,0,spatial_train
LFU_41466003,18,spatial_train
LFU_41466504,5,spatial_train
LFU_41466509,7,spatial_train
LFU_41469014,4,spatial_train
LFU_41470010,0,spatial_train
LFU_41476552,10,spatial_train
LFU_41476562,10,spatial_holdout
LFU_41486086,0,spatial_train
LFU_41486087,18,spatial_train
LFU_41486604,7,spatial_train
LFU_41486609,4,spatial_train
LFU_41496009,19,spatial_train
LFU_41510110,4,spatial_train
LFU_41510121,18,spatial_train
LFU_41526052,11,spatial_train
LFU_41535001,10,spatial_train
LFU_42458092,4,spatial_train
LFU_42486010,0,spatial_train
LFU_42496902,3,spatial_train
LFU_42496911,7,spatial_train
LFU_42496913,7,spatial_train
LFU_42500025,19,spatial_holdout
LFU_42509024,10,spatial_train
LFU_42510077,15,spatial_train
LFU_42516181,19,spatial_train
LFU_42517003,15,spatial_train
LFU_42519181,7,spatial_train
LFU_42520063,4,spatial_train
LFU_42526006,7,spatial_train
LFU_42529117,6,spatial_train
LFU_42529118,6,spatial_train
LFU_42530361,16,spatial_train
LFU_42530371,4,spatial_train
LFU_42536002,4,spatial_train
LFU_42536003,7,spatial_train
LFU_42539000,15,spatial_train
LFU_43473635,3,spatial_train
LFU_43473636,3,spatial_train
LFU_43476151,18,spatial_train
LFU_43493291,0,spatial_train
LFU_43496905,15,spatial_train
LFU_43506001,7,spatial_train
LFU_43516002,5,spatial_train
LFU_43520088,5,spatial_train
LFU_43520089,5,spatial_train
LFU_43536001,0,spatial_train
LFU_43536002,15,spatial_holdout
LFU_43540124,15,spatial_train
LFU_43540350,10,spatial_train
LFU_43540415,0,spatial_train
LFU_44458095,16,spatial_train
LFU_44466000,18,spatial_train
LFU_44466036,0,spatial_train
LFU_44473511,15,spatial_train
LFU_44526143,7,spatial_train
LFU_44546011,15,spatial_train
LFU_44546013,1,spatial_train
LFU_45453266,17,spatial_holdout
LFU_45455003,3,spatial_train
LFU_45468055,3,spatial_train
LFU_45468056,8,spatial_train
LFU_45468059,3,spatial_train
LFU_45498035,15,spatial_train
LFU_45498038,15,spatial_train
LFU_46489173,10,spatial_holdout
