id,cluster,spatial_split
LFU_37451901,2,spatial_holdout
LFU_37451902,2,spatial_holdout
LFU_37451906,9,spatial_holdout
LFU_37451911,5,spatial_holdout
LFU_37451912,5,spatial_holdout
LFU_37465064,9,spatial_holdout
LFU_37465066,5,spatial_holdout
LFU_37465069,5,spatial_holdout
LFU_37471642,5,spatial_train
LFU_37471699,5,spatial_holdout
LFU_37471707,1,spatial_holdout
LFU_37475042,5,spatial_holdout
LFU_37491644,9,spatial_holdout
LFU_37511768,5,spatial_holdout
LFU_37511772,2,spatial_holdout
LFU_37511774,2,spatial_holdout
LFU_37520272,2,spatial_holdout
LFU_37529010,2,spatial_holdout
LFU_37529019,6,spatial_holdout
LFU_37529023,2,spatial_train
LFU_37529025,6,spatial_holdout
LFU_37530165,5,spatial_holdout
LFU_37530262,0,spatial_holdout
LFU_37530420,5,spatial_holdout
LFU_37532730,5,spatial_holdout
LFU_37532731,5,spatial_holdout
LFU_37532733,1,spatial_holdout
LFU_37532735,1,spatial_holdout
LFU_37532740,5,spatial_holdout
LFU_37539026,5,spatial_holdout
LFU_37539029,5,spatial_holdout
LFU_37539033,5,spatial_holdout
LFU_37539034,1,spatial_train
LFU_37539047,5,spatial_holdout
LFU_37539048,5,spatial_holdout
LFU_37539423,5,spatial_holdout
LFU_37539425,5,spatial_holdout
LFU_38404660,2,spatial_holdout
LFU_38404670,2,spatial_holdout
LFU_38413420,5,spatial_train
LFU_38413421,5,spatial_holdout
LFU_38413440,9,spatial_holdout
LFU_38413441,9,spatial_holdout
LFU_38413442,9,spatial_holdout
LFU_38413453,5,spatial_holdout
LFU_38413454,5,spatial_train
LFU_38413485,9,spatial_holdout
LFU_38413486,9,spatial_train
LFU_38413490,5,spatial_holdout
LFU_38421562,5,spatial_train
LFU_38421566,5,spatial_holdout
LFU_38421580,5,spatial_train
LFU_38421581,5,spatial_train
LFU_38423250,5,spatial_train
LFU_38431487,1,spatial_holdout
LFU_38431490,1,spatial_holdout
LFU_38431515,5,spatial_holdout
LFU_38431580,2,spatial_train
LFU_38431585,5,spatial_holdout
LFU_38441717,2,spatial_train
LFU_38441727,5,spatial_holdout
LFU_38441729,5,spatial_holdout
LFU_38441730,5,spatial_train
LFU_38441737,2,spatial_holdout
LFU_38441738,2,spatial_holdout
LFU_38441739,2,spatial_holdout
LFU_38441747,9,spatial_holdout
LFU_38441748,5,spatial_holdout
LFU_38441749,5,spatial_holdout
LFU_38441750,5,spatial_holdout
LFU_38441774,6,spatial_holdout
LFU_38441781,2,spatial_holdout
LFU_38441782,2,spatial_train
LFU_38441783,2,spatial_holdout
LFU_38441785,2,spatial_holdout
LFU_38451286,5,spatial_train
LFU_38451306,2,spatial_holdout
LFU_38451375,2,spatial_train
LFU_38451384,5,spatial_holdout
LFU_38451395,2,spatial_holdout
LFU_38460575,5,spatial_holdout
LFU_38461266,2,spatial_holdout
LFU_38461741,6,spatial_train
LFU_38470840,6,spatial_holdout
LFU_38470949,2,spatial_holdout
LFU_38471711,2,spatial_holdout
LFU_38480325,5,spatial_holdout
LFU_38481322,2,spatial_holdout
LFU_38490947,2,spatial_holdout
LFU_38500184,5,spatial_holdout
LFU_38501726,5,spatial_holdout
LFU_38501728,2,spatial_holdout
LFU_38501732,5,spatial_holdout
LFU_38501758,9,spatial_holdout
LFU_38511789,5,spatial_holdout
LFU_38515029,5,spatial_holdout
LFU_38521802,2,spatial_holdout
LFU_38521803,2,spatial_holdout
LFU_38525106,2,spatial_holdout
LFU_38530421,2,spatial_holdout
LFU_38532820,9,spatial_holdout
LFU_38532823,7,spatial_holdout
LFU_38532828,7,spatial_train
LFU_38532829,7,spatial_holdout
LFU_38532832,7,spatial_holdout
LFU_38532833,7,spatial_holdout
LFU_38532834,7,spatial_holdout
LFU_38532835,2,spatial_holdout
LFU_38532836,7,spatial_holdout
LFU_38532837,9,spatial_holdout
LFU_38539084,5,spatial_holdout
LFU_38539085,2,spatial_train
LFU_38539090,5,spatial_holdout
LFU_38539092,9,spatial_holdout
LFU_38539093,9,spatial_holdout
LFU_38540249,3,spatial_holdout
LFU_38549040,0,spatial_holdout
LFU_39423102,5,spatial_holdout
LFU_39423103,2,spatial_holdout
LFU_39431422,2,spatial_holdout
LFU_39431451,1,spatial_holdout
LFU_39431452,1,spatial_holdout
LFU_39441108,5,spatial_holdout
LFU_39441116,5,spatial_holdout
LFU_39441160,5,spatial_holdout
LFU_39441161,5,spatial_holdout
LFU_39441714,5,spatial_holdout
LFU_39451151,2,spatial_holdout
LFU_39451179,2,spatial_holdout
LFU_39451180,7,spatial_holdout
LFU_39451252,5,spatial_holdout
LFU_39451260,5,spatial_train
LFU_39451270,2,spatial_holdout
LFU_39451280,9,spatial_train
LFU_39461210,9,spatial_holdout
LFU_39461225,2,spatial_holdout
LFU_39461262,5,spatial_holdout
LFU_39461290,9,spatial_holdout
LFU_39471205,5,spatial_holdout
LFU_39471208,5,spatial_holdout
LFU_39476001,2,spatial_holdout
LFU_39481746,2,spatial_holdout
LFU_39486014,9,spatial_holdout
LFU_39490830,2,spatial_holdout
LFU_39496056,5,spatial_holdout
LFU_39496057,2,spatial_holdout
LFU_39506103,5,spatial_holdout
LFU_39511820,5,spatial_holdout
LFU_39521830,2,spatial_holdout
LFU_39521831,2,spatial_holdout
LFU_39530277,5,spatial_holdout
LFU_39532920,9,spatial_holdout
LFU_39532923,5,spatial_holdout
LFU_39536005,9,spatial_holdout
LFU_39539079,6,spatial_holdout
LFU_39539080,5,spatial_holdout
LFU_39549051,5,spatial_holdout
LFU_39549052,5,spatial_holdout
LFU_39549064,3,spatial_holdout
LFU_39549065,5,spatial_holdout
LFU_39549066,5,spatial_holdout
LFU_39549076,6,spatial_train
LFU_39549077,5,spatial_holdout
LFU_40431025,9,spatial_holdout
LFU_40441020,1,spatial_holdout
LFU_40441030,5,spatial_holdout
LFU_40476206,9,spatial_holdout
LFU_40476209,5,spatial_holdout
LFU_40490509,2,spatial_holdout
LFU_40496302,5,spatial_holdout
LFU_40496303,5,spatial_holdout
LFU_40496307,5,spatial_holdout
LFU_40496308,5,spatial_holdout
LFU_40496316,5,spatial_holdout
LFU_40496317,5,spatial_holdout
LFU_40506354,2,spatial_train
LFU_40506355,2,spatial_holdout
LFU_40525009,1,spatial_holdout
LFU_40525029,9,spatial_holdout
LFU_40536001,5,spatial_holdout
LFU_40536003,2,spatial_holdout
LFU_40536004,5,spatial_holdout
LFU_40536005,5,spatial_holdout
LFU_40536007,2,spatial_holdout
LFU_40536008,2,spatial_holdout
LFU_40546008,5,spatial_holdout
LFU_40546013,5,spatial_holdout
LFU_40546034,5,spatial_holdout
LFU_40546040,5,spatial_holdout
LFU_40546052,5,spatial_holdout
LFU_41448102,9,spatial_train
LFU_41466003,5,spatial_holdout
LFU_41466504,4,spatial_holdout
LFU_41466509,5,spatial_holdout
LFU_41469014,9,spatial_holdout
LFU_41470010,9,spatial_holdout
LFU_41476552,9,spatial_holdout
LFU_41476562,5,spatial_holdout
LFU_41486086,9,spatial_holdout
LFU_41486087,5,spatial_holdout
LFU_41486604,5,spatial_holdout
LFU_41486609,5,spatial_holdout
LFU_41496009,1,spatial_holdout
LFU_41510110,5,spatial_holdout
LFU_41510121,5,spatial_holdout
LFU_41526052,5,spatial_holdout
LFU_41535001,5,spatial_holdout
LFU_42458092,5,spatial_holdout
LFU_42486010,9,spatial_holdout
LFU_42496902,8,spatial_holdout
LFU_42496911,5,spatial_holdout
LFU_42496913,5,spatial_holdout
LFU_42500025,5,spatial_holdout
LFU_42509024,5,spatial_holdout
LFU_42510077,2,spatial_holdout
LFU_42516181,5,spatial_holdout
LFU_42517003,2,spatial_holdout
LFU_42519181,5,spatial_train
LFU_42520063,5,spatial_holdout
LFU_42526006,5,spatial_train
LFU_42529117,7,spatial_train
LFU_42529118,7,spatial_holdout
LFU_42530361,5,spatial_train
LFU_42530371,5,spatial_holdout
LFU_42536002,5,spatial_holdout
LFU_42536003,5,spatial_train
LFU_42539000,2,spatial_holdout
LFU_43473635,8,spatial_holdout
LFU_43473636,8,spatial_holdout
LFU_43476151,5,spatial_holdout
LFU_43493291,9,spatial_holdout
LFU_43496905,2,spatial_holdout
LFU_43506001,5,spatial_holdout
LFU_43516002,4,spatial_holdout
LFU_43520088,4,spatial_holdout
LFU_43520089,4,spatial_train
LFU_43536001,9,spatial_holdout
LFU_43536002,2,spatial_train
LFU_43540124,5,spatial_holdout
LFU_43540350,5,spatial_holdout
LFU_43540415,9,spatial_holdout
LFU_44458095,9,spatial_holdout
LFU_44466000,5,spatial_holdout
LFU_44466036,9,spatial_holdout
LFU_44473511,2,spatial_holdout
LFU_44526143,5,spatial_holdout
LFU_44546011,2,spatial_holdout
LFU_44546013,2,spatial_holdout
LFU_45453266,8,spatial_holdout
LFU_45455003,8,spatial_holdout
LFU_45468055,8,spatial_train
LFU_45468056,1,spatial_holdout
LFU_45468059,8,spatial_holdout
LFU_45498035,5,spatial_holdout
LFU_45498038,5,spatial_holdout
LFU_46489173,5,spatial_holdout
