id,cluster,spatial_split
LFU_38451395,7,spatial_train
LFU_38460575,19,spatial_train
LFU_38461266,7,spatial_train
LFU_38461741,13,spatial_train
LFU_38470840,8,spatial_train
LFU_38470949,7,spatial_train
LFU_38471711,7,spatial_train
LFU_38480325,7,spatial_train
LFU_38481322,7,spatial_train
LFU_38490947,7,spatial_train
LFU_38500184,19,spatial_train
LFU_38501726,19,spatial_holdout
LFU_38501728,10,spatial_train
LFU_38501732,19,spatial_holdout
LFU_38501758,3,spatial_train
LFU_38511789,19,spatial_holdout
LFU_38515029,19,spatial_train
LFU_38521802,7,spatial_train
LFU_38521803,7,spatial_train
LFU_38525106,19,spatial_train
LFU_38530421,7,spatial_train
LFU_38532820,0,spatial_train
LFU_38532823,9,spatial_train
LFU_38532828,9,spatial_train
LFU_38532829,9,spatial_train
LFU_38532832,9,spatial_train
LFU_38532833,9,spatial_train
LFU_38532834,9,spatial_train
LFU_38532835,19,spatial_train
LFU_38532836,12,spatial_train
LFU_38532837,7,spatial_train
LFU_38539084,19,spatial_train
LFU_38539085,19,spatial_train
LFU_38539090,19,spatial_train
LFU_38539092,12,spatial_train
LFU_38539093,19,spatial_train
LFU_38540249,1,spatial_holdout
LFU_38549040,17,spatial_train
LFU_39423102,19,spatial_train
LFU_39423103,7,spatial_train
LFU_39431422,0,spatial_train
LFU_39431451,3,spatial_train
LFU_39431452,3,spatial_train
LFU_39441108,1,spatial_train
LFU_39441116,10,spatial_train
LFU_39441160,12,spatial_train
LFU_39441161,12,spatial_train
LFU_39441714,10,spatial_train
LFU_39451151,7,spatial_train
LFU_39451179,10,spatial_train
LFU_39451180,5,spatial_train
LFU_39451252,19,spatial_train
LFU_39451260,3,spatial_train
LFU_39451270,7,spatial_train
LFU_39451280,0,spatial_train
LFU_39461210,19,spatial_train
LFU_39461225,7,spatial_train
LFU_39461262,1,spatial_train
LFU_39461290,0,spatial_train
LFU_39471205,12,spatial_train
LFU_39471208,19,spatial_train
LFU_39476001,7,spatial_train
LFU_39481746,10,spatial_train
LFU_39486014,0,spatial_train
LFU_39490830,7,spatial_train
LFU_39496056,3,spatial_train
LFU_39496057,7,spatial_train
LFU_39506103,19,spatial_train
LFU_39511820,19,spatial_train
LFU_39521830,0,spatial_train
LFU_39521831,0,spatial_train
LFU_39530277,19,spatial_train
LFU_39532920,0,spatial_train
LFU_39532923,19,spatial_train
LFU_39536005,0,spatial_train
LFU_39539079,13,spatial_train
LFU_39539080,19,spatial_train
LFU_39549051,19,spatial_holdout
LFU_39549052,19,spatial_train
LFU_39549064,19,spatial_train
LFU_39549065,19,spatial_train
LFU_39549066,19,spatial_train
LFU_39549076,13,spatial_holdout
LFU_39549077,19,spatial_train
LFU_40431025,18,spatial_train
LFU_40441020,3,spatial_train
LFU_40441030,3,spatial_train
LFU_40476206,3,spatial_train
LFU_40476209,1,spatial_train
LFU_40490509,7,spatial_train
LFU_40496302,9,spatial_train
LFU_40496303,14,spatial_train
LFU_40496307,14,spatial_train
LFU_40496308,7,spatial_train
LFU_40496316,1,spatial_train
LFU_40496317,3,spatial_train
LFU_40506354,7,spatial_train
LFU_40506355,7,spatial_train
LFU_40525009,3,spatial_train
LFU_40525029,0,spatial_train
LFU_40536001,19,spatial_train
LFU_40536003,7,spatial_train
LFU_40536004,19,spatial_train
LFU_40536005,19,spatial_train
LFU_40536007,19,spatial_train
LFU_40536008,10,spatial_train
LFU_40546008,12,spatial_holdout
LFU_40546013,14,spatial_train
LFU_40546034,9,spatial_train
LFU_40546040,9,spatial_train
LFU_40546052,3,spatial_train
LFU_41448102,18,spatial_train
LFU_41466003,19,spatial_train
LFU_41466504,2,spatial_train
LFU_41466509,14,spatial_train
LFU_41469014,3,spatial_train
LFU_41470010,0,spatial_holdout
LFU_41476552,18,spatial_holdout
LFU_41476562,3,spatial_train
LFU_41486086,18,spatial_train
LFU_41486087,1,spatial_train
LFU_41486604,14,spatial_train
LFU_41486609,3,spatial_train
LFU_41496009,12,spatial_train
LFU_41510110,3,spatial_holdout
LFU_41510121,1,spatial_train
LFU_41526052,15,spatial_train
LFU_41535001,3,spatial_train
LFU_42458092,3,spatial_train
LFU_42486010,0,spatial_train
LFU_42496902,4,spatial_train
LFU_42496911,14,spatial_train
LFU_42496913,14,spatial_holdout
LFU_42500025,12,spatial_train
LFU_42509024,19,spatial_train
LFU_42510077,7,spatial_train
LFU_42516181,12,spatial_train
LFU_42517003,7,spatial_train
LFU_42519181,14,spatial_train
LFU_42520063,3,spatial_train
LFU_42526006,14,spatial_train
LFU_42529117,5,spatial_train
LFU_42529118,5,spatial_train
LFU_42530361,16,spatial_train
LFU_42530371,3,spatial_train
LFU_42536002,3,spatial_train
LFU_42536003,14,spatial_train
LFU_42539000,7,spatial_train
LFU_43473635,4,spatial_train
LFU_43473636,4,spatial_train
LFU_43476151,1,spatial_train
LFU_43493291,18,spatial_train
LFU_43496905,7,spatial_train
LFU_43506001,14,spatial_train
LFU_43516002,2,spatial_train
LFU_43520088,2,spatial_train
LFU_43520089,2,spatial_train
LFU_43536001,0,spatial_train
LFU_43536002,7,spatial_train
LFU_43540124,7,spatial_train
LFU_43540350,19,spatial_holdout
LFU_43540415,0,spatial_train
LFU_44458095,16,spatial_holdout
LFU_44466000,1,spatial_train
LFU_44466036,18,spatial_train
LFU_44473511,7,spatial_train
LFU_44526143,14,spatial_holdout
LFU_44546011,7,spatial_train
LFU_44546013,10,spatial_train
LFU_45453266,8,spatial_train
LFU_45455003,4,spatial_train
LFU_45468055,4,spatial_train
LFU_45468056,6,spatial_train
LFU_45468059,4,spatial_train
LFU_45498035,7,spatial_train
LFU_45498038,7,spatial_train
LFU_46489173,19,spatial_train
