id,cluster,spatial_split
LFU_38404670,2,spatial_holdout
LFU_38413420,5,spatial_holdout
LFU_38413421,5,spatial_holdout
LFU_38413440,2,spatial_train
LFU_38413441,2,spatial_holdout
LFU_38413442,2,spatial_holdout
LFU_38413453,5,spatial_holdout
LFU_38413454,5,spatial_train
LFU_38413485,2,spatial_holdout
LFU_38413486,2,spatial_holdout
LFU_38413490,5,spatial_train
LFU_38421562,5,spatial_train
LFU_38421566,9,spatial_holdout
LFU_38421580,9,spatial_holdout
LFU_38421581,9,spatial_holdout
LFU_38423250,5,spatial_holdout
LFU_38431487,9,spatial_train
LFU_38431490,9,spatial_holdout
LFU_38431515,9,spatial_holdout
LFU_38431580,3,spatial_train
LFU_38431585,9,spatial_holdout
LFU_38441717,3,spatial_holdout
LFU_38441727,9,spatial_holdout
LFU_38441729,9,spatial_holdout
LFU_38441730,9,spatial_holdout
LFU_38441737,2,spatial_train
LFU_38441738,2,spatial_train
LFU_38441739,2,spatial_train
LFU_38441747,2,spatial_train
LFU_38441748,9,spatial_train
LFU_38441749,9,spatial_holdout
LFU_38441750,9,spatial_train
LFU_38441774,1,spatial_holdout
LFU_38441781,3,spatial_holdout
LFU_38441782,3,spatial_train
LFU_38441783,3,spatial_train
LFU_38441785,3,spatial_train
LFU_38451286,9,spatial_holdout
LFU_38451306,3,spatial_holdout
LFU_38451375,3,spatial_train
LFU_38451384,9,spatial_holdout
LFU_38451395,3,spatial_train
LFU_38460575,9,spatial_train
LFU_38461266,3,spatial_holdout
LFU_38461741,1,spatial_holdout
LFU_38470840,3,spatial_train
LFU_38470949,3,spatial_train
LFU_38471711,3,spatial_holdout
LFU_38480325,9,spatial_train
LFU_38481322,3,spatial_train
LFU_38490947,3,spatial_holdout
LFU_38500184,9,spatial_holdout
LFU_38501726,5,spatial_holdout
LFU_38501728,3,spatial_train
LFU_38501732,5,spatial_train
LFU_38501758,5,spatial_train
LFU_38511789,5,spatial_train
LFU_38515029,5,spatial_holdout
LFU_38521802,3,spatial_holdout
LFU_38521803,3,spatial_holdout
LFU_38525106,3,spatial_holdout
LFU_38530421,5,spatial_train
LFU_38532820,2,spatial_holdout
LFU_38532823,0,spatial_holdout
LFU_38532828,0,spatial_holdout
LFU_38532829,0,spatial_holdout
LFU_38532832,0,spatial_train
LFU_38532833,0,spatial_holdout
LFU_38532834,0,spatial_holdout
LFU_38532835,3,spatial_train
LFU_38532836,0,spatial_train
LFU_38532837,5,spatial_holdout
LFU_38539084,9,spatial_train
LFU_38539085,5,spatial_holdout
LFU_38539090,5,spatial_train
LFU_38539092,2,spatial_train
LFU_38539093,5,spatial_holdout
LFU_38540249,9,spatial_train
LFU_38549040,7,spatial_holdout
LFU_39423102,9,spatial_holdout
LFU_39423103,3,spatial_train
LFU_39431422,2,spatial_holdout
LFU_39431451,9,spatial_train
LFU_39431452,9,spatial_train
LFU_39441108,9,spatial_holdout
LFU_39441116,3,spatial_holdout
LFU_39441160,0,spatial_holdout
LFU_39441161,0,spatial_holdout
LFU_39441714,9,spatial_train
LFU_39451151,3,spatial_holdout
LFU_39451179,3,spatial_holdout
LFU_39451180,0,spatial_holdout
LFU_39451252,9,spatial_train
LFU_39451260,9,spatial_holdout
LFU_39451270,3,spatial_train
LFU_39451280,2,spatial_holdout
LFU_39461210,9,spatial_train
LFU_39461225,9,spatial_train
LFU_39461262,9,spatial_holdout
LFU_39461290,2,spatial_train
LFU_39471205,0,spatial_train
LFU_39471208,9,spatial_holdout
LFU_39476001,3,spatial_train
LFU_39481746,9,spatial_train
LFU_39486014,2,spatial_train
LFU_39490830,3,spatial_holdout
LFU_39496056,9,spatial_train
LFU_39496057,9,spatial_train
LFU_39506103,5,spatial_train
LFU_39511820,5,spatial_holdout
LFU_39521830,2,spatial_train
LFU_39521831,2,spatial_train
LFU_39530277,5,spatial_train
LFU_39532920,2,spatial_holdout
LFU_39532923,5,spatial_train
LFU_39536005,2,spatial_holdout
LFU_39539079,1,spatial_holdout
LFU_39539080,5,spatial_holdout
LFU_39549051,9,spatial_train
LFU_39549052,5,spatial_train
LFU_39549064,9,spatial_holdout
LFU_39549065,9,spatial_train
LFU_39549066,9,spatial_train
LFU_39549076,1,spatial_train
LFU_39549077,9,spatial_train
LFU_40431025,2,spatial_train
LFU_40441020,5,spatial_holdout
LFU_40441030,5,spatial_holdout
LFU_40476206,5,spatial_train
LFU_40476209,9,spatial_train
LFU_40490509,3,spatial_holdout
LFU_40496302,0,spatial_train
LFU_40496303,0,spatial_train
LFU_40496307,9,spatial_train
LFU_40496308,5,spatial_holdout
LFU_40496316,9,spatial_holdout
LFU_40496317,9,spatial_holdout
LFU_40506354,3,spatial_holdout
LFU_40506355,3,spatial_train
LFU_40525009,5,spatial_train
LFU_40525029,2,spatial_train
LFU_40536001,5,spatial_train
LFU_40536003,3,spatial_holdout
LFU_40536004,5,spatial_holdout
LFU_40536005,3,spatial_train
LFU_40536007,3,spatial_train
LFU_40536008,2,spatial_holdout
LFU_40546008,9,spatial_holdout
LFU_40546013,9,spatial_train
LFU_40546034,9,spatial_train
LFU_40546040,9,spatial_holdout
LFU_40546052,9,spatial_holdout
LFU_41448102,2,spatial_holdout
LFU_41466003,9,spatial_train
LFU_41466504,8,spatial_train
LFU_41466509,5,spatial_holdout
LFU_41469014,5,spatial_holdout
LFU_41470010,2,spatial_train
LFU_41476552,5,spatial_holdout
LFU_41476562,5,spatial_train
LFU_41486086,2,spatial_holdout
LFU_41486087,9,spatial_holdout
LFU_41486604,0,spatial_train
LFU_41486609,9,spatial_train
LFU_41496009,0,spatial_holdout
LFU_41510110,9,spatial_train
LFU_41510121,9,spatial_train
LFU_41526052,5,spatial_train
LFU_41535001,5,spatial_holdout
LFU_42458092,9,spatial_train
LFU_42486010,2,spatial_train
LFU_42496902,8,spatial_holdout
LFU_42496911,0,spatial_train
LFU_42496913,0,spatial_train
LFU_42500025,0,spatial_holdout
LFU_42509024,5,spatial_holdout
LFU_42510077,3,spatial_train
LFU_42516181,0,spatial_holdout
LFU_42517003,3,spatial_holdout
LFU_42519181,0,spatial_holdout
LFU_42520063,5,spatial_train
LFU_42526006,0,spatial_train
LFU_42529117,0,spatial_holdout
LFU_42529118,0,spatial_train
LFU_42530361,0,spatial_holdout
LFU_42530371,5,spatial_train
LFU_42536002,5,spatial_holdout
LFU_42536003,5,spatial_holdout
LFU_42539000,3,spatial_holdout
LFU_43473635,8,spatial_train
LFU_43473636,8,spatial_holdout
LFU_43476151,9,spatial_holdout
LFU_43493291,5,spatial_holdout
LFU_43496905,3,spatial_holdout
LFU_43506001,5,spatial_holdout
LFU_43516002,8,spatial_holdout
LFU_43520088,8,spatial_holdout
LFU_43520089,8,spatial_train
LFU_43536001,2,spatial_holdout
LFU_43536002,2,spatial_holdout
LFU_43540124,5,spatial_train
LFU_43540350,5,spatial_train
LFU_43540415,2,spatial_train
LFU_44458095,2,spatial_train
LFU_44466000,9,spatial_train
LFU_44466036,2,spatial_holdout
LFU_44473511,3,spatial_train
LFU_44526143,0,spatial_train
LFU_44546011,3,spatial_holdout
LFU_44546013,3,spatial_holdout
LFU_45453266,9,spatial_train
LFU_45455003,8,spatial_train
LFU_45468055,8,spatial_holdout
LFU_45468056,4,spatial_holdout
LFU_45468059,8,spatial_train
LFU_45498035,3,spatial_holdout
LFU_45498038,5,spatial_train
LFU_46489173,5,spatial_train
